Date,Vix,VIX_roll_10,VIX_roll_20,VIX_day_change,VIX_sd,SPY_roll_10,SPY_roll_20,SPY_roll_60,SPY_day_return,SPY_5_day_return,SPY_20_day_return,QQQ_day_return,IWM_day_return,TLT_day_return,GLD_day_return,SPY_drawdown,QQQ_drawdown,IWM_drawdown,SPY_TLT_corr_20,SPY_TLT_corr_60,SPY_GLD_corr_20,SPY_VIX_corr_20,SPY_vol_ratio,QQQ_vol_ratio,IWM_vol_ratio,spy_above_avg,market_crisis
2013-06-21,18.899999618530273,17.409999752044676,16.50249981880188,-1.5900001525878906,2.118673332292114,1.6560138724618017,1.5152138410703846,3.0989903535708794,0.0032106615557183638,-0.02002882909175263,-0.0334742325559082,-0.005310353780392907,0.0029255179455320857,-0.01695843265682373,0.011731428766484253,-4.341848415430485,-4.908734086682879,-3.5574511380308045,0.023475266879229496,-0.2607681742321451,0.4069604432760438,-0.8625974817129496,1.5700728900886973,1.3587810662099702,1.3577062907422983,1,0
2013-06-24,20.110000610351562,17.876999855041504,16.80849986076355,1.210000991821289,2.2228781073338992,2.006486774223463,1.79497439507818,3.0823672169328953,-0.012635995235036224,-0.03982573553897373,-0.044878779183911144,-0.009938761373936345,-0.013128783988310966,0.0041509978531986125,-0.008956439178321896,-5.550584363045479,-5.8538234873408665,-4.823624529321724,-0.013574784193213186,-0.2672963753474395,0.41354227097472196,-0.8656912916093842,1.2578683959808794,1.072206065083616,1.1762347922713194,1,0
2013-06-25,18.469999313354492,18.016999816894533,17.007999849319457,-1.6400012969970703,2.2052061490242485,2.1169390980406777,1.826023464405427,3.0410933516299106,0.009614125651345784,-0.03819806590439301,-0.04143692143008337,0.007314336264383492,0.00960794069864801,-0.008911593146281427,-0.003711765378358045,-4.6425358134156225,-5.16520669432127,-3.9091755578871825,0.036701225936119804,-0.2722533037995999,0.40311936638693135,-0.8932836980830665,0.9132285633602821,0.7449688167696483,0.657796993666616,1,0
2013-06-26,17.209999084472656,17.878999710083008,17.126999807357787,-1.260000228881836,2.1429291288923817,2.130498035371445,1.8036520568008128,3.005844033938197,0.009901337322083537,-0.015066265326052708,-0.025618305391809204,0.008968943183520484,0.004706399088046043,0.00648950173977747,-0.04203452166594779,-3.6983693943257565,-4.314638821341725,-3.456933789363239,0.11658357608603039,-0.2527110557691488,0.2645434155229018,-0.9005623672002521,0.7644273054989045,0.6187292625899468,0.6895777477085616,1,0
2013-06-27,16.860000610351562,17.923999786376953,17.243499851226808,-0.34999847412109375,2.064540253792326,2.0274850814030545,1.7091064747489415,2.9380733222053315,0.005869946921827518,0.015887525940069702,-0.023503681011100452,0.004232809231658363,0.015509561083411061,0.010222178005500515,-0.019783533666219544,-3.133083934185013,-3.909620941210127,-1.959593206789577,0.15085995693810816,-0.22205963191868175,0.2190717092925513,-0.8992622678387644,0.7295331048302016,0.6207421196794498,0.8260010073207674,1,0
2013-06-28,16.860000610351562,17.89499988555908,17.271499919891358,0.0,1.9883427288063045,1.981010912144731,1.7135739370392353,2.879825746039145,-0.004097638729349096,0.008486875827449447,-0.013344349733185434,0.0014051282955134248,-0.005740276642584474,0.00683773059464432,0.02734171211137726,-3.530009561048901,-3.7746016306680015,-2.522372263934121,0.13184752838748007,-0.23988993470664824,0.13655958120844505,-0.8885483011060556,0.9079439070621872,0.7561461875682642,0.9261048956446324,1,0
2013-07-01,16.3700008392334,17.852000045776368,17.27599992752075,-0.48999977111816406,1.8572328042040527,1.8146994458283185,1.6742537227331697,2.802555001808076,0.005859939287574223,0.02737849749098875,-0.01299718091604496,0.00617334235393785,0.016288510031232883,0.002015047897403921,0.016959085154188536,-2.964701274003774,-3.1805693033900733,-0.9346069467344352,0.12428961916087715,-0.2239984411210738,0.1359027987054954,-0.8950493532830431,0.7546989165417151,0.6872323721196273,0.7983840482842656,1,0
2013-07-02,16.440000534057617,17.835000038146973,17.28449993133545,0.06999969482421875,1.748157066582919,1.3401249411489151,1.6577145230194676,2.744698720904713,-0.0009297991633807623,0.016649050112443886,-0.009152870149560344,0.0004187543317375475,-0.0007127813161612595,-0.0006340578730671398,-0.00891599295095069,-3.0549246135776023,-3.1400257473895006,-1.0052189079809777,0.11108119024584302,-0.21845808956152749,0.132868146643886,-0.8989735165850812,0.8864251039482609,0.6464246617626022,0.8048247242546686,1,0
2013-07-03,16.200000762939453,17.791000175476075,17.21949996948242,-0.23999977111816406,1.6495574120361343,1.1919716073631557,1.648091556599667,2.6949711670023326,0.0004341923662907199,0.007118649893245177,0.005354004470937923,0.004042365445383833,0.0020391111820761143,-0.0029909140387146538,0.005747561803178369,-3.0128318018953406,-2.748482334429981,-0.8033575428890676,0.23485631569608764,-0.21801184858266154,0.16876238719966774,-0.8965502563144314,0.4480371332268703,0.5511765891125113,0.4373536696152616,1,0
2013-07-05,14.890000343322754,17.231000232696534,17.13250002861023,-1.3100004196166992,1.5993267688712027,1.3653741232289254,1.6716273409059843,2.6829655121339506,0.010788316115373009,0.012043124828636564,0.007082635753058897,0.0076358755540786305,0.014143171334962679,-0.03408747501533438,-0.021948000437012505,-1.966503572239334,-2.005881848090402,0.0,0.04645937546636277,-0.23750619452132762,0.09248907853502285,-0.9000620554827975,0.7464927383570908,0.8857927528144843,0.6851744683189319,1,0
2013-07-08,14.779999732971191,16.819000244140625,17.11449999809265,-0.1100006103515625,1.565737461076281,1.5895455265757616,1.6725076014384284,2.684461793834689,0.005705474745654193,0.02200511907637992,0.00010697693373540318,0.0009640961756001154,0.004013254766501939,0.009692840280541404,0.01202477637713506,-1.4071759341425547,-1.9114060935488484,0.0,0.15764231224834271,-0.22578856353949647,0.18187594689813016,-0.8883464925656782,0.6756746620173357,0.64369918581454,0.7313772465434448,1,0
2013-07-09,14.350000381469727,16.24300022125244,17.060000038146974,-0.42999935150146484,1.5462390100086216,1.5461034493811259,1.7446723884705617,2.694828702652016,0.0071970179317690786,0.023363659331937292,0.007304764780414752,0.006056779522702449,0.00929343237669622,0.001025380493957062,0.009287930637690511,-0.6976016113968342,-1.3173051065655843,0.0,0.16526284663575477,-0.21664930909990965,0.20562706699812186,-0.8870128555807159,0.7425555611886154,0.8165575857998307,0.8483082985954187,1,0
2013-07-10,14.210000038146973,15.81700029373169,16.91700005531311,-0.1400003433227539,1.5598504024384054,1.525350809447925,1.8618998008990386,2.623260012457974,0.0003631987697216843,0.024688097890128935,0.018173127439306214,0.0057465333060284784,0.0027722760983819317,-0.00782112866914797,0.0027358165656277134,-0.6615351024716858,-0.7502217136318123,0.0,0.2499134183282564,-0.17964504211208535,0.20964848546213907,-0.8793015419525028,0.764769147117753,0.8194274100963876,0.8569652023567963,1,0
2013-07-11,14.010000228881836,15.497000408172607,16.68800005912781,-0.19999980926513672,1.5988324433829937,1.8786660857550248,2.121544096978398,2.6452600812145124,0.013620983428753286,0.03819458132919351,0.04065525720593488,0.019860973874664234,0.011749644714943663,0.011730260835997264,0.027201331116488037,0.0,0.0,0.0,0.26902689371632527,-0.12675868755725167,0.32115021828864515,-0.8404521202928494,0.8654888213869484,1.5153023846498268,0.8423368559740524,1,0
2013-07-12,13.84000015258789,15.19500036239624,16.559500074386598,-0.1700000762939453,1.6339710288884952,2.1026376673457747,2.3324050441397275,2.599853399135656,0.0004176971184679523,0.02754277592547183,0.02549376886374599,0.004401812095893742,0.002049423310391818,-0.0008345900003634554,-0.0008853880573321815,0.0,0.0,0.0,0.18029975127583037,-0.10338240757765833,0.3369418924774844,-0.8217984252994837,0.6780412331559493,0.991437604410317,0.7160295530025697,1,0
