Date,SPY_roll_10,SPY_roll_20,SPY_roll_60,SPY_day_return,SPY_5_day_return,SPY_20_day_return,QQQ_day_return,IWM_day_return,TLT_day_return,GLD_day_return,SPY_drawdown,QQQ_drawdown,IWM_drawdown,SPY_TLT_corr_20,SPY_TLT_corr_60,SPY_GLD_corr_20,SPY_vol_ratio,QQQ_vol_ratio,IWM_vol_ratio,spy_above_avg,market_crisis
2005-05-05,0.6872892821504596,0.9507796097909493,1.440983261717744,-0.0003404472239402212,0.028546207267768464,-0.014927746646313689,0.000839292813566983,-0.00016935824804042987,0.0022944005873350992,0.000233061099710552,-3.965010019822892,-9.468336764370655,-7.675231445918008,-0.31017183964821565,0.09735879352975964,0.11961262213241072,1.182066954279006,0.7195301407429384,1.223910138920908,0,0
2005-05-06,0.7082776915012577,0.9165129945666941,1.4437755879489313,-0.0031496115705403893,0.011576679366276599,-0.007711428103592044,0.002796486127440545,0.003551504954802054,-0.007412321021238233,-0.009088776300053003,-4.267482935441187,-9.215166224038104,-7.347339572947234,-0.26525972175333384,0.1113850349886438,0.15692930735768387,0.8205095624427319,0.7059155681144671,0.739657479363062,0,0
2005-05-09,0.7881447454616509,0.9029128668443894,1.4413212752474764,0.006234603570451025,0.012199654289566597,-0.002286085225546408,0.004740812623154955,0.009603659998358882,0.0009884133477668922,0.0007055216127449526,-3.6706286427422254,-8.784772338081998,-6.457534924262426,-0.2701814669032663,0.135689635922399,0.1583875924006407,0.5328725631863929,0.606662930216066,0.612345941479196,0,0
2005-05-10,0.7376433969491215,0.8048768885297847,1.4361392492933527,-0.010355099824928105,0.0,-0.017691788567312683,-0.007216662098673998,-0.011932620556114881,0.007130633762715499,0.00211516226090791,-4.668128899219199,-9.44304181437168,-7.573741665894826,-0.3615741679551586,0.11063720647630786,0.13083290716128895,0.9152048679108298,0.7289322694220436,0.8985212159513987,0,0
2005-05-11,0.7218408816169022,0.8024900018302178,1.4265976912729748,0.005488814416278798,-0.002212667944642366,-0.0005118764922947827,0.005032256473591401,0.0005071774714522359,0.0030504219540961053,0.0011725900041332782,-4.144869950790404,-8.987335975313309,-7.526865149897135,-0.40013576229465864,0.11666546342019604,0.15496094213405356,1.1066992829194264,1.2326366159467022,1.0123916562070105,0,0
2005-05-12,0.46900567728635184,0.8019615847014712,1.4206105275545866,-0.011003171810202717,-0.012855422758341728,0.0015546632182421583,-0.002781457638241336,-0.015784762391915952,0.003909857880066037,-0.01241505730490422,-5.199580415611177,-9.240483844841469,-8.986531611141608,-0.4665388461662912,0.10922720577943101,0.12602542916734844,1.1489487804016019,1.1107497590880668,0.9704733199196967,0,0
2005-05-13,0.4726159150781512,0.7496013989319332,1.4140373692272494,-0.0019834736045324375,-0.011700638868179403,0.01375359688866662,0.010878034993307528,-0.0036020694621637928,0.0038947114519456427,-0.004981002970415038,-5.387614545555408,-8.253198652129996,-9.314368446270722,-0.3758697845417752,0.1094215392988846,0.17233093725802598,1.0580435544118694,1.292172039845595,1.2178858395074612,0,0
2005-05-16,0.46128842401550885,0.7154929361706809,1.4082010602184893,0.009333271723094061,-0.00865720173656992,0.02008758018961787,0.006622762021705864,0.015406881574548503,-0.0011858575211518563,-0.0016686458534241888,-4.504571443738963,-7.645581420550336,-7.917185660409283,-0.3833830465311547,0.08749458990455962,0.15325812247471143,0.6304718000099938,0.7785561493062428,1.028734634343909,0,0
2005-05-17,0.4787054236276263,0.7362300230624028,1.3968610052743904,0.006677494307986587,0.008404614604242688,0.018802437792500015,0.006030980068320924,0.005933874126046179,0.0028048974517953518,-0.00047756583700042654,-3.866901263115801,-7.088593762876308,-7.37077783094608,-0.4682741959890709,0.09978965292803901,0.07920894327575073,0.7844301813172272,0.9046562024373024,0.7564294200554437,0,0
2005-05-18,0.6125461830699365,0.7207269886346623,1.3990459406572324,0.010291402643688219,0.013221129776890495,0.04384899593826619,0.013623566153106337,0.020055397354467264,0.006670395317274647,0.004538906448606106,-2.8775568366290813,-5.822809073626725,-5.513061973710467,-0.4903550262976992,0.0966093653671149,0.20977850781164034,1.020682983079976,1.2720376454168216,1.2150730700528474,0,0
2005-05-19,0.7721898384734014,0.8291346457651314,1.4012127810465387,0.004208854585762145,0.028805756675367666,0.02827337882190939,0.008333598632344952,0.002478667911756105,-0.0025651185184651926,-0.0016646776716828793,-2.468782596340512,-5.037974164124608,-5.278860232344607,-0.3350942097904276,0.08567184697109377,0.3083972902854489,0.8224098054182722,0.9344676460717045,0.8890951969851134,0,0
2005-05-20,0.8632254621789642,0.887301768137555,1.3954967756945473,-0.0014251654421770787,0.02938128887973357,0.030717648451656476,0.003998938582076006,-0.0012363941649500276,0.0011790438990817442,-0.007860838969886319,-2.6077807169176617,-4.658226855177428,-5.3959728968507505,-0.3004713268141674,0.09287667624298421,0.37353954753940716,0.635033275343525,0.6880649404912113,0.7819892334277526,0,0
2005-05-23,0.9942113644923395,0.9868917661333477,1.3788653352412217,0.005540747703881799,0.025513435344756807,0.029656934175465333,0.005044837851121642,0.006600603013538375,0.00781274798334941,-0.000720350369627254,-2.068155001548965,-4.177243069223374,-4.771529270460829,-0.25863025746623003,0.09259684095475988,0.3645015877643054,0.7000591954912413,0.952235809946345,0.9145430430072276,0,0
2005-05-24,1.0262818507115439,1.0094311705197891,1.371425346207963,-0.0023378610634529062,0.016329393672926074,0.03732566854483377,0.0031704380459189885,-0.004098201616393626,0.0027610522619512246,0.0026429748480192305,-2.2971060488429513,-3.8734429549851908,-5.161794743131317,-0.3421317947453516,0.06645530875674835,0.46804098344697487,0.7052844433249917,1.0338350538369887,0.7421619718357453,0,0
2005-05-25,1.0519186472504856,1.0268266373350277,1.3539837294859567,-0.0007525045098568661,0.005219482778137108,0.032512501595421295,-0.004213458468643516,-0.007489708604314749,-0.006990264772181121,0.0033548859617584803,-2.3706279171672597,-4.278468210828052,-5.872105265061459,-0.2899759038515085,0.06991891610514683,0.49058630776930867,0.6801776507077576,0.79884354019357,0.7697552844912493,0,0
2005-05-26,0.9689378137268606,0.962392395597324,1.3443805133124622,0.005359270466391397,0.006371056428603472,0.0512260022590969,0.010050001918413987,0.013931715665232103,-0.00031917728301211756,-0.004299028176919961,-1.8474057067113938,-3.3164666327133587,-4.560742199447389,-0.18248841224232437,0.06696121610527672,0.46866436889875257,0.6311697115814642,0.8847192787900553,0.6998353538008419,0,0
2005-05-27,0.7390765379867559,0.9809436706402977,1.3365736220457278,0.0016657975237239775,0.009486151619994887,0.038876586751677156,0.0005233697366842094,0.005561577277123142,0.0010661016586217542,0.004557506540298295,-1.683903358190552,-3.2658653973132146,-4.029949391918337,-0.14379930476310682,0.06731515441886578,0.34039299482847113,0.3809598007419207,0.5545434990062614,0.5689937745103213,0,0
2005-05-31,0.5074681440813087,0.9744807205516428,1.28545911595866,-0.00640324347300103,-0.0025047037637049296,0.026460523317696882,-0.0034017643005049836,-0.0021149483220180842,0.012361686275120132,-0.005491870495949791,-2.3134452623031567,-3.594932123044884,-4.232921089415893,-0.2590374886674708,-0.004344788312922158,0.4803978595656598,0.6784997805056996,0.8301468298462275,0.7346768606247318,0,0
2005-06-01,0.3584920924520066,1.0080078180292529,1.244384192932465,0.008537207159324822,0.008368545781509473,0.03344793251798839,0.008140954195506866,0.011329410614329571,0.012245588211526215,-0.002881218299775279,-1.479474907826722,-2.8101028812438655,-3.147936529102988,-0.12138594292626716,0.03018389346909974,0.4468482222676606,1.1029830024854392,1.2176527843960443,1.012080459385763,0,0
2005-06-02,0.3748744936707877,1.0654139074043603,1.2194652028381148,0.0021573002954367038,0.011304911049638156,0.027744680069955674,0.0070321788604497115,0.0027400216152571044,0.0024002205115458697,0.013725011114336105,-1.2669365499387992,-2.126646141276065,-2.882559781710485,-0.024637248953482963,0.018140096409193045,0.34961686767332545,0.6504240710228455,0.8405531743581713,0.5566376379848441,0,0
2005-06-03,0.3584053790088928,1.0823348827271195,1.2136117369719335,-0.005050988960531466,0.0008330859090952547,0.022901797113868305,-0.01448454236286223,-0.0073136908539518375,-0.008226150410868494,0.001662700649912141,-1.7656361634645086,-3.544296881438154,-3.592846715994201,0.0760803081984852,-0.03817771106633367,0.3186297928213454,1.0295491095958211,1.0634385548223677,0.8709281744557248,0,0
2005-06-06,0.30649441299409824,1.0755152402056398,1.2008500025912505,-0.0009156036514195165,-0.001746169278089016,0.02519418796986783,0.00026218545384293357,0.003724320671953274,0.005249768042341563,0.007351230418580101,-1.855579905688113,-3.519007599140278,-3.2337955620944006,0.004954046247640246,-0.043757301097233595,0.24499867000066364,0.6249353656076638,0.5854750912974575,0.6869932732549457,0,0
2005-06-07,0.30328741381693514,1.0846401090380926,1.2040622784638806,0.0007493999326027012,0.0054399991876668,0.01960563151454453,-0.008396781991370506,0.0020167818415044447,0.007937142550746623,-0.002354013069648664,-1.7820304838841075,-4.329137458641368,-3.0386392381127303,0.017363981122046523,-0.06716061647348387,0.24355107562457942,1.1306332808236699,1.1828187770828007,1.008010841114318,0,0
2005-06-08,0.27854720739370564,1.0326630795038836,1.1911813416845112,-0.0018313259411377736,-0.004896692248308465,0.02838745603779702,-0.0021165861730430002,-0.006360012105041446,-0.004765470749905187,-0.0009438630136665571,-1.9618995993448518,-4.531633083459505,-3.6553146662796197,0.14300925605127018,-0.0735635998693623,0.3182244180406172,0.8163029353592729,0.8589988462732587,0.7383456970658946,0,0
2005-06-09,0.24131809033300275,1.0139453853739233,1.2038535307751637,0.004753751227128733,-0.002318517235483597,0.027635652783221998,0.006364176714189762,0.009803062278738839,-0.000833320190502973,-0.0016532757338674209,-1.4958508592598567,-3.92405552578753,-2.710841715727661,0.11958845672540562,-0.10603749850950353,0.30216863845879893,1.017454204880712,1.0971184155831124,0.9096276972372318,0,0
2005-06-10,0.23947967636333373,0.8815926161634438,1.2210862883431817,-0.002323998489517476,0.0004159624880184509,0.03665391015958375,-0.010540080148735087,0.0020859492556133397,-0.011252984582382441,0.008280067904679056,-1.7247743530741464,-4.936703680911149,-2.5079014684253407,0.2539816706839938,-0.07465987324875432,-0.01735509223844491,0.6912807213601426,0.9653859227124866,0.8505231169718156,0,0
2005-06-13,0.2537787325855458,0.6739997186287665,1.2426200587122918,0.0031614583941776964,0.004498458386639648,0.04199802394217911,0.00479299418690271,0.004484032248256664,-0.006007413048613852,0.0037541025673843986,-1.414081316012971,-4.481065854265949,-2.070743754659543,0.2531420828452835,-0.08335971512367311,-0.05900441583415107,0.9691311119205215,0.9517285975998276,0.9451276022221163,0,0
2005-06-14,0.21713253392647933,0.5240206284518941,1.2706405379482708,0.0023220709090117087,0.00607702098328855,0.03475992172321263,-0.003975148704644105,0.008608163335435348,-0.006573247847275754,-0.0042075808862082065,-1.1851578221986814,-4.860767821604347,-1.2277527215819575,0.28463029392634404,-0.0989144520408974,-0.023123155024996463,0.67459654485729,0.7305326407580389,0.6845477664193204,0,0
2005-06-15,0.26760163131529663,0.4160103319610993,1.3031927180544074,0.0019031724311773246,0.009841107249398018,0.029852414642283387,0.0031933351014510336,0.0026867541713864185,0.0018134855118268067,0.003286460313625339,-0.9970961387747538,-4.5569563719639685,-0.9623759741894538,0.27678319749716795,-0.1055637000955582,-0.005105431061545238,1.0682951079986074,1.2045919156924714,0.9377667719503615,0,0
2005-06-16,0.3358800748426156,0.4177271650598273,1.3374253135563514,0.002560450283013216,0.007636700994400947,0.021971777496117895,0.005305164854532807,0.009773087304171924,0.005007610149218689,0.01684598450468955,-0.743604125564146,-4.050615291298866,0.0,0.21603822250913243,-0.14957690663901965,-0.024688839641624976,0.965550933436404,1.0715102906040497,1.0307894205291261,0,0
2005-06-17,0.4334697254436255,0.4678199219053219,1.3787902159083685,0.0037046516530003792,0.013725540589479168,0.021458655982540265,0.00013160728527839005,-0.0006240946284069571,-0.00010702212249313892,0.003911688615366726,-0.3758937545170486,-4.037987653253221,-0.06240946284069981,0.23575332320613251,-0.15180348485060763,0.011969021474472477,1.0799662152957523,0.9992527249995252,1.0136460347157135,0,0
2005-06-20,0.4788912143425654,0.4901109328029098,1.418399838459025,0.0003300454780543749,0.010864310659828735,0.02325409016083002,0.0,-0.003037379299200782,-0.001695054297192411,0.0006875722796806372,-0.34301326874552773,-4.037987653253221,-0.36595783155027134,0.24442186398637913,-0.15117977553822567,-0.04640212200267322,0.8645201089749649,0.8042274899902953,0.841361150068922,0,0
2005-06-21,0.5008374958741479,0.5315690855313366,1.457176862809203,0.0005760987671614703,0.009103458557667476,0.018201985268699206,-0.0005277773545006026,0.0028263954943066327,0.0073265382227742926,0.0034356739899943367,-0.285601001550618,-4.088634230262146,-0.08435262368579846,0.17536381063947248,-0.1498917598237992,-0.012783650020733221,0.8505115997951767,1.1610989557115465,0.7004953605166065,0,0
2005-06-22,0.4680163737011297,0.5535428634536934,1.4897173561028518,0.0008230770314809899,0.008015600934898393,0.02142800068811157,-0.0010563484735007789,0.0023489010816071243,0.012123893450267209,-0.00205432891501256,-0.2035283700270676,-4.189950055084387,0.0,0.17749358946105614,-0.1343058468812501,-0.009443563575596493,0.9922460987843029,0.906394342649285,0.8085494522842684,0,0
2005-06-23,0.48006997119694483,0.5197962225600653,1.5011575483523059,-0.014065655986968961,-0.008700971615128505,0.007819334409238987,-0.011108771178444665,-0.017653232401346863,-0.0010417345941925449,0.006861830482257192,-1.6072312086875755,-5.254281976517808,-1.7653232401346894,0.16426598964981007,-0.13731591273869312,-0.12358793314298641,1.3119095171962178,1.4325971066682568,1.0187262919883715,0,0
2005-06-24,0.5773386066082953,0.5447956532518293,1.5045058779977,-0.007341880455968952,-0.01961097041667781,-0.004912895595330813,-0.011233203330234476,-0.010655474251195174,0.005005042544573346,-0.002726009328416601,-2.3296191548851817,-6.318579891744642,-2.812060308923913,0.1328133491878622,-0.14265862019923803,0.013810801969968197,1.2160386092907238,1.6120154857440145,1.2904278130684654,0,0
